"customer_key","year_birth","age_in_2014","generation","education","marital_status","living_situation","income","kidhome","teenhome","dt_customer","is_parent","household_size","age_group"
"101812","1968","46","Gen X","PhD","Single","Alone","38236","1","1","2013-09-20 00:00:00","true","3","40s"
"101813","1979","35","Gen X","Graduate","Married","Partner","36781","1","0","2014-10-04 00:00:00","true","3","30s"
"101814","1984","30","Millennial","Master","Single","Alone","31385","1","0","2012-05-12 00:00:00","true","2","30s"
"101815","1984","30","Millennial","Graduate","Married","Partner","24570","1","0","2013-02-27 00:00:00","true","3","30s"
"101816","1951","63","Baby Boomer","Graduate","Married","Partner","94642","0","0","2014-12-02 00:00:00","false","2","60s"
"101817","1962","52","Baby Boomer","Master","Married","Partner","58646","0","1","2013-10-06 00:00:00","true","3","50s"
"101818","1975","39","Gen X","Graduate","Single","Alone","53201","1","1","2013-12-02 00:00:00","true","3","30s"
"101819","1978","36","Gen X","Graduate","Married","Partner","57113","1","1","2013-06-02 00:00:00","true","4","30s"
"101820","1991","23","Millennial","Graduate","Married","Partner","51373","0","0","2013-06-22 00:00:00","false","2","20s"
"101821","1986","28","Millennial","Graduate","Married","Partner","23477","1","0","2013-10-21 00:00:00","true","3","20s"
"101822","1956","58","Baby Boomer","Graduate","Married","Partner","58116","0","1","2014-04-13 00:00:00","true","3","50s"
"101823","1963","51","Baby Boomer","PhD","Divorced","Alone","72968","0","0","2013-12-16 00:00:00","false","1","50s"
"101824","1971","43","Gen X","Master","Married","Partner","39791","0","1","2013-03-28 00:00:00","true","3","40s"
"101825","1947","67","Baby Boomer","Master","Single","Alone","91712","0","0","2013-10-17 00:00:00","false","1","60s"
"101826","1958","56","Baby Boomer","Graduate","Single","Alone","94472","0","1","2014-03-04 00:00:00","true","2","50s"
"101827","1960","54","Baby Boomer","Graduate","Together","Partner","13672","1","1","2013-04-17 00:00:00","true","4","50s"
"101828","1980","34","","Undergraduate","Married","Partner","96547","0","0","2014-05-23 00:00:00","false","2","30s"
"101829","1975","39","Gen X","Graduate","Married","Partner","79205","0","0","2012-08-29 00:00:00","false","2","30s"
"101830","1975","39","Gen X","PhD","Together","Partner","56559","0","1","2012-12-25 00:00:00","true","3","30s"
"101831","1973","41","Gen X","PhD","Married","Partner","32644","1","0","2013-01-16 00:00:00","true","3","40s"
"101832","1980","34","","Undergraduate","Single","Alone","67506","0","1","2014-02-01 00:00:00","true","2","30s"
"101833","1970","44","Gen X","Graduate","Single","Alone","24206","1","0","2013-08-03 00:00:00","true","2","40s"
"101834","1967","47","Gen X","PhD","Divorced","Alone","28420","1","0","2013-12-24 00:00:00","true","2","40s"
"101835","1970","44","Gen X","Graduate","Married","Partner","22979","1","0","2012-06-09 00:00:00","true","3","40s"
"101836","1966","48","Gen X","Graduate","Single","Alone","33279","0","0","2014-12-06 00:00:00","false","1","40s"
"101837","1977","37","Gen X","Graduate","Married","Partner","30368","0","1","2013-07-11 00:00:00","true","3","30s"
"101838","1970","44","Gen X","Graduate","Married","Partner","63684","0","1","2012-11-26 00:00:00","true","3","40s"
"101839","1964","50","","Graduate","Divorced","Alone","41638","0","1","2013-02-13 00:00:00","true","2","50s"
"101840","1959","55","Baby Boomer","PhD","Divorced","Alone","68805","0","1","2013-09-17 00:00:00","true","2","50s"
"101841","1966","48","Gen X","PhD","Together","Partner","65814","0","1","2014-02-03 00:00:00","true","3","40s"
"101842","1958","56","Baby Boomer","Graduate","Divorced","Alone","71964","0","0","2013-05-20 00:00:00","false","1","50s"
"101843","1986","28","Millennial","Graduate","Single","Alone","39146","1","0","2013-02-14 00:00:00","true","2","20s"
"101844","1977","37","Gen X","Graduate","Together","Partner","96876","0","0","2013-06-08 00:00:00","false","2","30s"
"101845","1981","33","Millennial","High School","Married","Partner","34445","0","0","2013-01-27 00:00:00","false","2","30s"
"101846","1958","56","Baby Boomer","Graduate","Single","Alone","68281","0","0","2012-07-08 00:00:00","false","1","50s"
"101847","1983","31","Millennial","Graduate","Married","Partner","36790","0","0","2013-01-03 00:00:00","false","2","30s"
"101848","1967","47","Gen X","Graduate","Together","Partner","27943","1","1","2013-04-15 00:00:00","true","4","40s"
"101849","1951","63","Baby Boomer","Graduate","Divorced","Alone","22263","1","1","2014-03-30 00:00:00","true","3","60s"
"101850","1972","42","Gen X","Graduate","Together","Partner","30261","1","2","2012-09-25 00:00:00","true","5","40s"
"101851","1978","36","Gen X","Graduate","Together","Partner","28587","1","0","2014-12-02 00:00:00","true","3","30s"
"101852","1982","32","Millennial","Master","Married","Partner","43815","1","0","2013-05-04 00:00:00","true","3","30s"
"101853","1956","58","Baby Boomer","Graduate","Married","Partner","48195","1","1","2014-01-21 00:00:00","true","4","50s"
"101854","1952","62","Baby Boomer","Master","Married","Partner","77027","0","1","2014-05-02 00:00:00","true","3","60s"
"101855","1965","49","Gen X","PhD","Married","Partner","71322","0","1","2013-02-16 00:00:00","true","3","40s"
"101856","1979","35","Gen X","Master","Married","Partner","32765","1","0","2014-02-23 00:00:00","true","3","30s"
"101857","1953","61","Baby Boomer","Graduate","Divorced","Alone","23272","0","0","2013-10-17 00:00:00","false","1","60s"
"101858","1949","65","Baby Boomer","Master","Together","Partner","49912","0","1","2012-07-09 00:00:00","true","3","60s"
"101859","1985","29","Millennial","Undergraduate","Together","Partner","7500","1","0","2012-01-08 00:00:00","true","3","20s"
"101860","1947","67","Baby Boomer","PhD","Widow","Alone","68117","0","1","2013-10-03 00:00:00","true","2","60s"
"101861","1955","59","Baby Boomer","Graduate","Married","Partner","67225","0","1","2013-11-26 00:00:00","true","3","50s"
"101862","1976","38","Gen X","Graduate","Married","Partner","17649","1","0","2013-12-11 00:00:00","true","3","30s"
"101863","1975","39","Gen X","Graduate","Together","Partner","55914","0","1","2013-04-29 00:00:00","true","3","30s"
"101864","1984","30","Millennial","Graduate","Married","Partner","40059","1","0","2013-09-28 00:00:00","true","3","30s"
"101865","1950","64","Baby Boomer","Graduate","Together","Partner","60905","0","1","2013-05-12 00:00:00","true","3","60s"
"101866","1977","37","Gen X","Graduate","Married","Partner","75330","1","1","2012-04-10 00:00:00","true","4","30s"
"101867","1951","63","Baby Boomer","Graduate","Single","Alone","60689","0","1","2013-01-06 00:00:00","true","2","60s"
"101868","1984","30","Millennial","Graduate","Married","Partner","38680","1","0","2013-03-28 00:00:00","true","3","30s"
"101869","1982","32","Millennial","Graduate","Together","Partner","61416","0","0","2013-08-02 00:00:00","false","2","30s"
"101870","1991","23","Millennial","Graduate","Single","Alone","49767","0","0","2013-02-05 00:00:00","false","1","20s"
"101871","1970","44","Gen X","Graduate","Single","Alone","83273","1","2","2012-09-25 00:00:00","true","4","40s"
"101872","1981","33","Millennial","Graduate","Married","Partner","29009","1","0","2013-11-29 00:00:00","true","3","30s"
"101873","1979","35","Gen X","Master","Married","Partner","45057","1","0","2013-01-12 00:00:00","true","3","30s"
"101874","1971","43","Gen X","Graduate","Married","Partner","37150","1","0","2012-11-09 00:00:00","true","3","40s"
"101875","1970","44","Gen X","Graduate","Single","Alone","43020","1","0","2013-11-30 00:00:00","true","2","40s"
"101876","1959","55","Baby Boomer","Graduate","Married","Partner","53154","0","1","2014-09-06 00:00:00","true","3","50s"
"101877","1973","41","Gen X","Graduate","Married","Partner","65308","0","0","2013-11-09 00:00:00","false","2","40s"
"101878","1970","44","Gen X","Graduate","Single","Alone","76467","1","0","2012-08-17 00:00:00","true","2","40s"
"101879","1947","67","Baby Boomer","Undergraduate","Married","Partner","81044","0","0","2013-12-27 00:00:00","false","2","60s"
"101880","1951","63","Baby Boomer","Graduate","Married","Partner","32871","1","1","2013-09-03 00:00:00","true","4","60s"
"101881","1975","39","Gen X","Graduate","Single","Alone","55801","1","1","2013-09-22 00:00:00","true","3","30s"
"101882","1959","55","Baby Boomer","Graduate","Widow","Alone","76320","0","1","2014-06-22 00:00:00","true","2","50s"
"101883","1955","59","Baby Boomer","Master","Single","Alone","36927","1","1","2014-02-06 00:00:00","true","3","50s"
"101884","1953","61","Baby Boomer","Graduate","Together","Partner","48794","1","1","2014-06-26 00:00:00","true","4","60s"
"101885","1965","49","Gen X","Graduate","Single","Alone","23478","0","0","2013-03-19 00:00:00","false","1","40s"
"101886","1973","41","Gen X","Graduate","Divorced","Alone","71128","1","0","2012-06-10 00:00:00","true","2","40s"
"101887","1950","64","Baby Boomer","Graduate","Married","Partner","59462","0","1","2013-05-01 00:00:00","true","3","60s"
"101888","1969","45","Gen X","Master","Together","Partner","51381","1","1","2013-05-18 00:00:00","true","4","40s"
"101889","1981","33","Millennial","PhD","Single","Alone","51381","1","0","2013-05-31 00:00:00","true","2","30s"
"101890","1978","36","Gen X","Graduate","Together","Partner","42554","1","1","2013-12-01 00:00:00","true","4","30s"
"101891","1951","63","Baby Boomer","Graduate","Widow","Alone","67046","0","1","2013-06-01 00:00:00","true","2","60s"
"101892","1948","66","Baby Boomer","Graduate","Married","Partner","42192","0","0","2013-06-09 00:00:00","false","2","60s"
"101893","1952","62","Baby Boomer","PhD","Married","Partner","77610","0","1","2012-10-29 00:00:00","true","3","60s"
"101894","1984","30","Millennial","Graduate","Married","Partner","31761","1","0","2014-05-04 00:00:00","true","3","30s"
"101895","1979","35","Gen X","Graduate","Together","Partner","34350","1","0","2013-10-19 00:00:00","true","3","30s"
"101896","1949","65","Baby Boomer","Graduate","Together","Partner","54591","0","1","2013-05-08 00:00:00","true","3","60s"
"101897","1956","58","Baby Boomer","Graduate","Married","Partner","71866","0","1","2013-12-25 00:00:00","true","3","50s"
"101898","1983","31","Millennial","Graduate","Married","Partner","69520","0","0","2013-07-07 00:00:00","false","2","30s"
"101899","1970","44","Gen X","Graduate","Divorced","Alone","64713","1","0","2014-07-02 00:00:00","true","2","40s"
"101900","1977","37","Gen X","Master","Married","Partner","27889","1","0","2013-05-07 00:00:00","true","3","30s"
"101901","1960","54","Baby Boomer","High School","Widow","Alone","22123","0","0","2014-03-27 00:00:00","false","1","50s"
"101902","1971","43","Gen X","Graduate","Married","Partner","51381","1","1","2013-03-03 00:00:00","true","4","40s"
"101903","1954","60","Baby Boomer","Master","Together","Partner","51381","0","1","2013-06-23 00:00:00","true","3","60s"
"101904","1973","41","Gen X","Graduate","Married","Partner","27803","1","0","2012-08-26 00:00:00","true","3","40s"
"101905","1955","59","Baby Boomer","Graduate","Single","Alone","51381","0","1","2013-10-18 00:00:00","true","2","50s"
"101906","1960","54","Baby Boomer","Graduate","Married","Partner","51651","0","1","2012-07-11 00:00:00","true","3","50s"
"101907","1943","71","Silent Generation","Master","Widow","Alone","51381","0","0","2013-10-30 00:00:00","false","1","70+"
"101908","1992","22","Millennial","Undergraduate","Married","Partner","87000","0","0","2012-12-15 00:00:00","false","2","20s"
"101909","1959","55","Baby Boomer","Graduate","Married","Partner","79823","0","1","2014-03-31 00:00:00","true","3","50s"
"101910","1980","34","","Graduate","Single","Alone","30828","1","0","2013-04-10 00:00:00","true","2","30s"
"101911","1971","43","Gen X","Master","Married","Partner","34109","0","1","2013-06-11 00:00:00","true","3","40s"
"101912","1974","40","Gen X","Master","Divorced","Alone","53367","1","1","2013-08-31 00:00:00","true","3","40s"
"101913","1969","45","Gen X","High School","Together","Partner","22390","0","0","2013-10-21 00:00:00","false","2","40s"
"101914","1976","38","Gen X","Graduate","Together","Partner","71322","0","1","2014-02-05 00:00:00","true","3","30s"
"101915","1993","21","Millennial","Graduate","Absurd","Alone","79244","0","0","2012-12-19 00:00:00","false","1","20s"
"101916","1950","64","Baby Boomer","PhD","Married","Partner","48699","1","1","2013-05-21 00:00:00","true","4","60s"
"101917","1975","39","Gen X","Graduate","Together","Partner","80144","0","0","2013-09-30 00:00:00","false","2","30s"
"101918","1956","58","Baby Boomer","Graduate","Single","Alone","54252","1","1","2013-05-28 00:00:00","true","3","50s"
"101919","1976","38","Gen X","Master","Married","Partner","81929","1","0","2012-09-29 00:00:00","true","3","30s"
"101920","1975","39","Gen X","Graduate","Married","Partner","76068","0","1","2012-11-29 00:00:00","true","3","30s"
"101921","1976","38","Gen X","Master","Married","Partner","53204","1","1","2014-03-20 00:00:00","true","4","30s"
"101922","1984","30","Millennial","Undergraduate","Married","Partner","14796","1","0","2012-09-17 00:00:00","true","3","30s"
"101923","1974","40","Gen X","PhD","Married","Partner","78128","0","1","2014-02-19 00:00:00","true","3","40s"
"101924","1972","42","Gen X","High School","Married","Partner","14188","0","0","2013-02-28 00:00:00","false","2","40s"
"101925","1970","44","Gen X","Graduate","Divorced","Alone","72967","0","1","2012-12-15 00:00:00","true","2","40s"
"101926","1949","65","Baby Boomer","Master","Married","Partner","48150","0","1","2013-08-06 00:00:00","true","3","60s"
"101927","1961","53","Baby Boomer","Graduate","Single","Alone","82332","0","0","2012-09-17 00:00:00","false","1","50s"
"101928","1955","59","Baby Boomer","Graduate","Widow","Alone","58275","1","1","2013-02-06 00:00:00","true","3","50s"
"101929","1981","33","Millennial","PhD","Together","Partner","44953","0","0","2012-12-21 00:00:00","false","2","30s"
"101930","1953","61","Baby Boomer","Graduate","Together","Partner","34587","1","1","2014-05-16 00:00:00","true","4","60s"
"101931","1974","40","Gen X","Master","Together","Partner","43018","0","1","2013-01-11 00:00:00","true","3","40s"
"101932","1954","60","Baby Boomer","Master","Married","Partner","45736","0","1","2013-07-24 00:00:00","true","3","60s"
"101933","1969","45","Gen X","Master","Together","Partner","66476","0","1","2013-04-12 00:00:00","true","3","40s"
"101934","1981","33","Millennial","Undergraduate","Married","Partner","27733","1","0","2013-08-26 00:00:00","true","3","30s"
"101935","1952","62","Baby Boomer","PhD","Together","Partner","69805","0","1","2014-01-21 00:00:00","true","3","60s"
"101936","1962","52","Baby Boomer","Master","Single","Alone","72217","0","0","2013-10-04 00:00:00","false","1","50s"
"101937","1971","43","Gen X","Graduate","Divorced","Alone","25818","1","0","2012-10-18 00:00:00","true","2","40s"
"101938","1976","38","Gen X","Master","Together","Partner","37509","1","0","2012-12-09 00:00:00","true","3","30s"
"101939","1976","38","Gen X","Undergraduate","Together","Partner","25176","1","1","2013-10-08 00:00:00","true","4","30s"
"101940","1980","34","","Graduate","Married","Partner","43586","0","1","2012-08-30 00:00:00","true","3","30s"
"101941","1956","58","Baby Boomer","Undergraduate","Married","Partner","53230","0","1","2012-03-08 00:00:00","true","3","50s"
"101942","1957","57","Baby Boomer","Graduate","Together","Partner","50116","1","1","2014-06-20 00:00:00","true","4","50s"
"101943","1986","28","Millennial","PhD","Married","Partner","82333","0","0","2013-03-30 00:00:00","false","2","20s"
